LAKE_NAME,DATE,NDCI_Chla,NDTI,NDWI,NDSSI,IMAGE_COUNT
Chunchanaghatta Kere,09/25,0.2555693372,-0.04921283981,-0.5455699434,-0.6791735897,2
Alahalli Kere,09/25,0.2164320882,-0.09412183177,-0.09794492444,-0.2260001705,2
Kembathahali kere,09/25,0.1942951542,-0.1288304382,-0.2078607635,-0.234550998,2
Doddakallasandra  kere,09/25,0.3893685291,-0.1924196289,-0.6194830322,-0.748424534,2
Konanakunte  kere,09/25,0.2006783354,-0.05776032638,-0.4132324791,-0.5144177947,2
Thalagattapura lake,09/25,0.1378760087,-0.1478442161,0.03722044236,0.004038029216,2
Vajarahalli Govt.Katte,09/25,,,,,2
Harohalli kere,09/25,0.2203862379,-0.1347804355,-0.04171377952,-0.1044028635,2
Puttenahalli Lake,09/25,0.418170009,-0.1873169359,-0.6426208653,-0.7155672618,2
Chellakere kere,09/25,0.2649343428,-0.08860492119,-0.6064652882,-0.6907652808,2
Horamavu Agara,09/25,0.1741588684,-0.1289487949,0.1870044933,0.1984459239,2
Horamavu kere,09/25,0.1503512684,0.03006606575,-0.3548080678,-0.4829367296,2
Kalkere Kere,09/25,,,,,2
Nagareshvara Nagenahalli Kere,09/25,0.1177362625,-0.009022329458,-0.1191544319,-0.1817454564,2
Rampura Kere,09/25,0.1843612189,-0.1193740714,-0.1495831313,-0.1375842856,2
Atturu kere,09/25,0.1927083618,-0.08950263029,-0.1956730988,-0.2778164342,2
Veerasagara kere,09/25,0.2057387085,-0.1743088152,0.2117430203,0.204388095,2
Dodda bettahalli,09/25,,,,,2
Dasarahalli kere,09/25,,,,,2
Doddabidarakallu lake,09/25,0.1725979303,-0.07878117337,-0.2374615825,-0.3351304494,2
Allasandra Lake,09/25,0.3326591151,-0.1956771332,-0.02529286424,-0.1208551673,2
Andhrahalli Lake,09/25,0.2399610876,-0.204655933,-0.08371004019,-0.275587453,2
Handrahalli kere,09/25,0.298389362,-0.1356668604,-0.5238700279,-0.6674767954,2
Narasappanahalli kere,09/25,0.2485685491,-0.057285303,-0.422202107,-0.5772930234,2
Valagere,09/25,0.1407154184,-0.03876407472,-0.02207797259,-0.06443101896,2
Shivapura New tank,09/25,0.2252539209,-0.08225768817,-0.2236312899,-0.3657605113,2
Agrahara Lake,09/25,,,,,2
Chokkanahalli lake,09/25,,,,,2
Jakkuru lake,09/25,0.07358771469,-0.1017549566,0.1439999123,0.2098308482,2
palanahalli,09/25,,,,,2
Kattigenahalli lake,09/25,,,,,2
Kogilu kere,09/25,0.03280500226,-0.08891034966,0.281051046,0.3537195791,2
Venkateshapura lake,09/25,0.1337630513,0.003679247959,-0.2594891157,-0.3111005289,2
Bellihalli kere,09/25,,,,,2
B. Channasandra lake,09/25,,,,,2
Byappanahalli kere,09/25,0.3384873108,-0.1410656039,-0.5793197501,-0.709115839,2
Kowdenahalli Kere,09/25,0.1357418922,-0.02658708257,-0.2530505272,-0.3132622244,2
Krishnarajapuram kere,09/25,,,,,2
Basavanapura kere,09/25,0.0951731652,0.02375809848,-0.2350096703,-0.2941474617,2
Shegehalli kere,09/25,0.1584430063,-0.130837116,-0.02584207334,-0.03833110187,2
Mangamanapalya Kere,09/25,,,,,2
Hoodi kere-2,09/25,,,,,2
Jimkenahalli Kere,09/25,,,,,2
Kodigehalli lake,09/25,0.05290811499,-0.1076422619,0.2217662984,0.2534066476,2
Gangashetti kere/ Devasandra kere,09/25,0.2558569717,-0.08371078256,-0.485847466,-0.5509139008,2
Vijinapura kere2,09/25,0.1611500775,-0.004769130011,-0.3031898428,-0.3943968466,2
B.Narayanapura kere,09/25,0.1825578857,-0.07878732041,-0.3525890355,-0.3908764997,2
Melinakere,09/25,0.3413633594,-0.1593368279,-0.6160975429,-0.7234755821,2
Kelaginakere,09/25,0.1145478687,-0.05955641806,-0.08082061784,-0.1028648897,2
Rachenahalli kere,09/25,0.2697405253,-0.163023491,0.05833490064,0.01883753581,2
Amruthahalli Lake,09/25,0.1062576281,-0.05931213356,-0.1029690187,-0.1135723759,2
Nagawara Lake,09/25,0.4255170309,-0.2253168635,-0.6285663887,-0.7298627656,2
Herohalli Lake,09/25,0.2407860403,-0.2172469734,0.137148439,0.0289457577,2
Hebbal  kere,09/25,0.1942193555,-0.1278617403,-0.03082053235,-0.05162475088,2
Mahadevapura kere,09/25,0.3097389091,-0.1368774594,-0.4810817226,-0.6152527675,2
Vibhutipura kere,09/25,0.1190294187,0.03690599097,-0.2853855116,-0.3820029482,2
Rajapalya Hoodikere,09/25,0.2229963338,-0.07402709366,-0.3889990951,-0.4986483149,2
Achanakere,09/25,0.1884505459,7.00E-04,-0.3233198666,-0.4498275287,2
"Yekkalagatta kere,Mahadevepura Kere",09/25,0.1289378852,-0.01497771329,-0.2319047492,-0.2789338019,2
Pattaduru Agrahara kere-2,09/25,0.369840394,-0.2028215402,-0.6724354377,-0.7743787906,2
Nallurahallikere,09/25,0.1190846741,-0.09939033322,0.01911679018,-0.03446636304,2
Thubarahalli lake,09/25,0.1012077187,-0.1204738152,0.2157677677,0.1888884032,2
Sheelavantana kere,09/25,0.2538099045,-0.1430218207,-0.3147329069,-0.3861627737,2
Doddanekundi Kunte,09/25,,,,,2
Chinnappanahalli  kere1,09/25,,,,,2
Doddanekundi kere,09/25,0.3402967684,-0.1558801166,-0.6615063879,-0.7576718795,2
Kundalahalli kere,09/25,0.2433987958,-0.1200920629,-0.2719266272,-0.3213890241,2
Acchanakere,09/25,0.138251707,-0.1409147084,0.2104918063,0.2408574969,2
Varthur lake,09/25,0.240592658,-0.1592880453,-0.1842352323,-0.2385093646,2
Narasipura Lake-1,09/25,,,,,2
Narasipura Lake-2,09/25,,,,,2
Ulsoor Lake,09/25,0.4205151264,-0.269395755,-0.1172493356,-0.3277496813,2
Gunduru Lake,10/25,0.1390830406,-0.0644214066,-0.2054635684,-0.2380571579,4
Doddebele,10/25,0.3083920564,-0.1603727995,-0.1363710926,-0.2580478432,4
Somapura,10/25,0.4086475726,-0.24131686,-0.5559908454,-0.7147417288,4
Mailasandra,10/25,0.2586000416,-0.1622061728,-0.3600828706,-0.4784451725,4
Kengeri 1,10/25,0.26538427,-0.1113641331,-0.5149596641,-0.6112334344,4
Kengeri 2,10/25,0.4242570823,-0.2486921357,-0.4655958897,-0.6301970526,4
Chenvinayanahalli,10/25,0.2793265497,-0.1508408072,-0.4546572237,-0.5607467042,4
Annamma kere,10/25,,,,,4
Deevatigeramnahalli kere,10/25,0.1891348067,-0.1163891251,-0.1589095264,-0.3669758299,4
Devarakere,10/25,0.06339023297,-0.02447088641,-0.1229079898,-0.09882766144,4
Doraikere,10/25,0.4118564478,-0.1794893546,-0.2869476678,-0.4675666852,4
Goudanakere,10/25,0.3270963158,-0.1259785749,-0.1524609417,-0.3709525762,4
Gubbalal kere,10/25,0.2621077498,-0.1330126899,-0.3654096872,-0.5343446104,4
Halagevaderahalli kere-2,10/25,0.1431396619,-0.100562356,-0.2429422088,-0.3040641867,4
Herohalli Thotadakere,10/25,0.258645019,-0.1317908877,-0.3458812029,-0.4370400156,4
Hosakerehalli Kere,10/25,0.3283089117,-0.1556218001,-0.5966669684,-0.6855164144,4
Kempambudhi lake,10/25,0.3963037416,-0.1798685866,-0.3689540887,-0.5406223651,4
Laggeri Lake,10/25,0.3748047338,-0.1917260478,-0.6218236142,-0.7494498993,4
Mallathahalli Lake,10/25,0.1228602089,-0.07183743495,-0.1224137912,-0.2022019437,4
Moge kere,10/25,0.2693786739,-0.1035625557,-0.5250525272,-0.6231744746,4
Muppatu Kavalu Hosa Kere,10/25,0.251410785,-0.1670836452,0.161615527,0.04978613585,4
Nayandanahalli kere,10/25,,,,,4
Sankey Tank,10/25,0.09408187028,-0.1348397696,0.110658901,-0.02937549898,4
Subramhanyapura kere,10/25,0.165048785,-0.104762557,-0.0338724659,-0.06729595351,4
Ullalu lake-2,10/25,0.2374621527,-0.09787866836,-0.3431461787,-0.4616376209,4
Valagerehalli kere,10/25,0.3055565205,-0.180676374,-0.06529674966,-0.1918265219,4
Yediyur kere,10/25,,,,,4
Bhimmanakuppe Govt lake,10/25,0.2061810826,-0.1215362752,-0.3084243523,-0.3973438438,4
Srigandhakavalu Karabu Katte,10/25,0.07749061622,0.06855005225,-0.2460090999,-0.3093937374,4
Janaradhan kere,10/25,0.2836905181,-0.1079894151,-0.5413709434,-0.6381762584,4
Konashetty kere,10/25,0.2869393402,-0.05973661988,-0.5222826466,-0.6675263191,4
Nagarabhavi (Un-named Lake on map),10/25,0.226755326,-0.03223011811,-0.5134941622,-0.6443647387,4
Sompura Govt.lake,10/25,0.2720242308,-0.1190124635,-0.4779634971,-0.5741186523,4
Lakshmipura Lake,10/25,,,,,4
Amrutnagar Lake,10/25,0.2364896524,-0.110162949,-0.1476901719,-0.258948443,4
Hoysalanagara Lake,10/25,0.252461096,-0.167310645,-0.3582056968,-0.5579383206,4
Basavanagar Lake,10/25,0.2111596986,-0.08180775754,-0.3565710376,-0.4751773624,4
Ajjegowdana katte,10/25,0.1363484209,-0.1182340209,-0.1695023377,-0.1759910832,4
Kodigehalli kere,10/25,0.1575495569,-0.0204263279,-0.2931658123,-0.3959228259,4
Kommaghatta Govt. Lake,10/25,0.1722525466,-0.1356240924,-0.1027530712,-0.1428895838,4
Manganahalli Lake,10/25,0.2538454766,-0.1603001347,-0.0410281943,-0.1210763568,4
Bhattarahalli kere,10/25,0.2085622251,-0.02956894484,-0.4132515732,-0.5491863728,4
Thirumenahalli lake,10/25,0.2242279724,-0.08830609808,-0.1749882496,-0.2728948159,4
Avalahali kere,10/25,0.2424433925,-0.1602178726,-0.2205872287,-0.2757745339,4
Begur Lake,10/25,0.2113242078,-0.1327559558,-0.1895905614,-0.2577420894,4
meenakshi lake,10/25,0.1430040639,-0.009885570779,-0.1425132905,-0.3138724712,4
Kannuru kere,10/25,0.2383288659,-0.07311882505,-0.1714469575,-0.2256158212,4
Kannuru kere,10/25,0.2383288659,-0.07311882505,-0.1714469575,-0.2256158212,4
Doddagubbi kere,10/25,0.2291913489,-0.1003201521,0.1420554641,0.0839434808,4
Suggata kere,10/25,0.234277458,-0.05721973041,-0.4519133109,-0.5482948302,4
Yelahanka Lake,10/25,0.3486341884,-0.2354498209,0.0204975183,-0.1344239334,4
Dodda Bommasandra Lake,10/25,0.2825759488,-0.134346069,-0.5643306568,-0.6499458518,4
Singapura lake,10/25,0.1637232751,-0.08451243381,-0.130310753,-0.258989638,4
Chellaghatta kere,10/25,0.2545963124,-0.1083232772,-0.495075125,-0.5911218959,4
Bellandur Amanikere,10/25,0.2763666658,-0.1327620837,-0.5148087515,-0.574584695,4
Abbigere Kere,10/25,0.1958112605,-0.1098531316,-0.1524686554,-0.2393823157,4
Kammagondanahalli lake,10/25,0.2748429458,-0.1235597106,-0.3989990283,-0.512974851,4
Mallasandra Lake-2,10/25,0.4426388922,-0.2322173186,-0.6973975939,-0.7963079149,4
Chikkabanavara kere,10/25,0.09641174075,-0.1205560124,0.1050296241,0.0257188526,4
Mallasandra Gudde lake,10/25,0.383944616,-0.1877576801,-0.6779484797,-0.7593057768,4
Bagalagunte Govt.Lake,10/25,0.1908512318,-0.05141361704,-0.4036359234,-0.4996752672,4
Lalbagh kere,10/25,0.3331193427,-0.252398924,-0.04405060814,-0.261688519,4
Chikkabellanduru kere,10/25,0.313489316,-0.1393379628,-0.5233847679,-0.5976855015,4
Carmelarm,10/25,0.1510071741,-0.01677811761,-0.2483648342,-0.3604725535,4
Gunjuruplaya kere,10/25,0.2694872654,-0.109205146,-0.3997624361,-0.4913042101,4
Govt. Dinnekere,10/25,,,,,4
Panattur Govt.kere,10/25,0.1175988347,-0.1158189737,-0.02918352675,-0.1084549198,4
Gramadakere,10/25,0.1607343728,0.05858227275,-0.3481400874,-0.5115850206,4
Ambalipura Kelagina kere,10/25,,,,,4
Melinakere,10/25,0.306288414,-0.0961277365,-0.5674682177,-0.6831938082,4
Sowl kere,10/25,0.2680673548,-0.1353835403,-0.1774888751,-0.2912520522,4
Bhoganahalli kere,10/25,0.0819290966,0.0606801247,-0.2744418872,-0.3726622403,4
Devarabisanahalli kere,10/25,0.148345936,-0.1441189657,-0.04809631204,-0.1393561567,4
Doddakanneli Gramadakere,10/25,0.2527656198,-0.09419475184,-0.4345019985,-0.5063036879,4
Lakedew Appartment lake,10/25,0.3031110959,-0.1352813694,-0.2845912011,-0.4279923659,4
Kaikondanahalli kere,10/25,0.3450151714,-0.1474566973,-0.3537152294,-0.4949607012,4
Kasavanahalli kere,10/25,0.2896394157,-0.1440807066,-0.4908638337,-0.6458447709,4
Mestripalya lake,10/25,0.2206940478,-0.07494148244,-0.4554924758,-0.509483318,4
Tavarekere lake,10/25,0.1972297729,-0.06790244406,-0.4452885423,-0.4780168754,4
Byrasandra Kere,10/25,0.1382224065,-0.119735451,-0.096592688,-0.146560849,4
J P Park Kere,10/25,0.2971975251,-0.09937661545,-0.5303819198,-0.6376414124,4
Agara kere,10/25,0.251122498,-0.2131075178,0.05847754543,-0.1393596776,4
Ibbalur Govt. Lake,10/25,0.2371432823,-0.1162946389,-0.5200952476,-0.5201873715,4
sarraki kere,10/25,0.03875108838,-0.1597146861,0.4832853317,0.3387023159,4
Puttenahalli Kere,10/25,0.1249837381,-0.05881885093,-0.3138123844,-0.3046045908,4
Madivala Kere,10/25,0.224804661,-0.1142141913,-0.3511211293,-0.38573594,4
Somasundrapalya lake,10/25,,,,,4
singasandra,10/25,0.1207421809,-0.1216651211,-0.02801866457,-0.03515425496,4
Kodagi Singasandra kere,10/25,0.141945905,-0.09208805501,-0.2678292337,-0.28172729,4
doddakodlu,10/25,0.190491494,-0.132267099,-0.1242109732,-0.2025839381,4
Karabu Kere/Konappana agrahara lake,10/25,0.143250129,-0.03173676012,-0.2092456869,-0.2640451952,4
Parapana Agahara Lake,10/25,0.2337924968,-0.1169647616,-0.4741674541,-0.5398934964,4
Kudlu Chikere,10/25,0.07622083762,-0.01856951866,-0.1669297423,-0.1806909417,4
Kelaginakere,10/25,0.2389701452,-0.1074779834,-0.3273530918,-0.3954896393,4
Melinakere,10/25,0.3336153317,-0.1594726729,-0.5456623058,-0.6472355806,4
Basavanapura Kere,10/25,0.3013627185,-0.1149913401,-0.2833065054,-0.4333141098,4
Swarna Kunte Gudde Lake,10/25,0.2532064879,-0.1197226198,-0.2990968732,-0.4563909494,4
Chikkabegur kere,10/25,0.1659894965,-0.09237386329,-0.4482895744,-0.4781202372,4
Elenahalli Lake,10/25,0.1598986464,-0.06704562803,-0.2339954393,-0.3144174346,4
Kalena Agrahara Govt. Lake,10/25,0.1169915921,0.002454917871,-0.1803435721,-0.2897344021,4
Infrastructure Corridor,10/25,0.3187103174,-0.1080520307,-0.4243696678,-0.529912811,4
Beratena Agrahara Lake,10/25,0.1931200123,-0.03080331298,-0.3710914186,-0.4551788019,4
Mylasandra Dodda Agrahara kere,10/25,0.1325696551,-0.1025636089,-0.07222598614,-0.05837671084,4
Arekere Govt. lake,10/25,0.2097765757,-0.07607459662,-0.06022555385,-0.2007358472,4
Hulimavu Kere,10/25,0.312093031,-0.1695265693,-0.4852461395,-0.5862347947,4
Akashaya nagar Kere,10/25,0.3449999842,-0.1825023744,-0.3596721538,-0.5346716632,4
Gottigere Kere,10/25,0.1254021626,-0.1066690957,0.07054788944,0.02953665201,4
Kothanaru Kere,10/25,0.1748358349,-0.02766220283,-0.3492674779,-0.4469093648,4
RBI layout kere,10/25,,,,,4
Chunchanaghatta Kere,10/25,0.1941693138,-0.08034668867,-0.3619833273,-0.4486560811,4
Alahalli Kere,10/25,0.2261058676,-0.1116799217,-0.1176946438,-0.2396393991,4
Kembathahali kere,10/25,0.1942951542,-0.1288304382,-0.2078607635,-0.234550998,4
Doddakallasandra  kere,10/25,0.3893685291,-0.1924196289,-0.6194830322,-0.748424534,4
Konanakunte  kere,10/25,0.2006783354,-0.05776032638,-0.4132324791,-0.5144177947,4
Thalagattapura lake,10/25,0.135687713,-0.111277474,-0.09795961636,-0.1341723163,4
Vajarahalli Govt.Katte,10/25,0.2052727424,-0.08389511463,-0.3476457832,-0.4628261669,4
Harohalli kere,10/25,0.2656503594,-0.1404788518,-0.1976180441,-0.3017615243,4
Puttenahalli Lake,10/25,0.3930918731,-0.1582768467,-0.6847064896,-0.7725765992,4
Chellakere kere,10/25,0.2073197812,-0.09816023589,-0.4335001763,-0.51209445,4
Horamavu Agara,10/25,0.2728377478,-0.1732421908,0.02301552406,-0.1212297188,4
Horamavu kere,10/25,0.1636904658,-0.05505356787,-0.2304073357,-0.3220456573,4
Kalkere Kere,10/25,0.2332865481,-0.08933575839,-0.4224502742,-0.5304799691,4
Nagareshvara Nagenahalli Kere,10/25,0.1525094135,-0.002634380834,-0.1470534131,-0.3111091675,4
Rampura Kere,10/25,0.3064019063,-0.1750427989,-0.2110447017,-0.3153182011,4
Atturu kere,10/25,0.2471645615,-0.1761906708,0.1535555487,-0.04835593768,4
Veerasagara kere,10/25,0.3097933464,-0.1583792188,-0.1172595655,-0.2700488391,4
Dodda bettahalli,10/25,0.1185250433,0.006947019614,-0.2913967841,-0.3781456421,4
Dasarahalli kere,10/25,,,,,4
Doddabidarakallu lake,10/25,0.1721241686,-0.07846376673,-0.3210907057,-0.3996345031,4
Allasandra Lake,10/25,0.400953688,-0.2390147252,-0.1411894366,-0.3198356225,4
Andhrahalli Lake,10/25,0.2214069377,-0.1814409075,-0.08952228405,-0.2650497313,4
Handrahalli kere,10/25,0.2983570606,-0.1356837611,-0.5236909288,-0.6671179991,4
Narasappanahalli kere,10/25,0.228912454,-0.06230275752,-0.397588928,-0.5262517347,4
Valagere,10/25,0.1407154184,-0.03876407472,-0.02207797259,-0.06443101896,4
Shivapura New tank,10/25,0.2252539209,-0.08225768817,-0.2236312899,-0.3657605113,4
Agrahara Lake,10/25,0.2548635717,-0.07507241922,-0.1034568895,-0.205439426,4
Chokkanahalli lake,10/25,0.1743707269,0.003014837605,-0.387714014,-0.5065456011,4
Jakkuru lake,10/25,0.3254977517,-0.1772326509,-0.06794032137,-0.199820439,4
palanahalli,10/25,0.1882152918,-0.1340570642,-0.0778568351,-0.162660848,4
Kattigenahalli lake,10/25,0.2795028014,-0.07368522542,-0.3860987354,-0.5477851015,4
Kogilu kere,10/25,0.2303849938,-0.09565085868,-0.1363239415,-0.2678122489,4
Venkateshapura lake,10/25,0.1485989866,0.02690877574,-0.3090736971,-0.415566194,4
Bellihalli kere,10/25,0.2734270229,-0.05633263941,-0.5290254373,-0.6459212046,4
B. Channasandra lake,10/25,0.1681340975,-0.08067389226,-0.2409415715,-0.3198295119,4
Byappanahalli kere,10/25,0.3382709916,-0.1410297084,-0.5791233463,-0.7087831698,4
Kowdenahalli Kere,10/25,0.2170638817,-0.09710907074,-0.3118562988,-0.4071813205,4
Krishnarajapuram kere,10/25,0.2562354738,-0.1149895372,-0.2093229225,-0.3287048788,4
Basavanapura kere,10/25,0.1733428111,-0.03313821674,-0.3566307909,-0.4751024827,4
Shegehalli kere,10/25,0.2765523568,-0.1878256228,-0.1392946326,-0.2758585456,4
Mangamanapalya Kere,10/25,,,,,4
Hoodi kere-2,10/25,0.1520273857,-0.008633647787,-0.356824028,-0.4659789641,4
Jimkenahalli Kere,10/25,0.1328277552,-0.007026330634,-0.1639131166,-0.3262596513,4
Kodigehalli lake,10/25,0.09401289397,-0.1400596805,0.1510041465,0.1030587249,4
Gangashetti kere/ Devasandra kere,10/25,0.2360263399,-0.06890435853,-0.483278487,-0.5584225723,4
Vijinapura kere2,10/25,0.2012424636,-0.04178059173,-0.3820266067,-0.4733806381,4
B.Narayanapura kere,10/25,0.1825578857,-0.07878732041,-0.3525890355,-0.3908764997,4
Melinakere,10/25,0.3413633594,-0.1593368279,-0.6160975429,-0.7234755821,4
Kelaginakere,10/25,0.1254767206,-0.09076540629,-0.04259505545,-0.08125773281,4
Rachenahalli kere,10/25,0.3198563384,-0.1844771705,-0.03057390162,-0.1394719872,4
Amruthahalli Lake,10/25,0.1123761333,-0.05763287398,-0.1312499279,-0.1457272691,4
Nagawara Lake,10/25,0.3487613645,-0.1873929971,-0.5905122835,-0.6830336659,4
Herohalli Lake,10/25,0.2091667414,-0.1904585018,0.1062198492,0.03353525354,4
Hebbal  kere,10/25,0.1808630611,-0.1167067801,-0.1046342709,-0.113972386,4
Mahadevapura kere,10/25,0.2492302305,-0.1812877142,0.06745037682,-0.05481554408,4
Vibhutipura kere,10/25,0.2418159418,-0.1318651576,-0.09839364344,-0.2127405443,4
Rajapalya Hoodikere,10/25,0.2004979765,-0.09195504738,-0.318896726,-0.4038555674,4
Achanakere,10/25,0.1884505459,7.00E-04,-0.3233198666,-0.4498275287,4
"Yekkalagatta kere,Mahadevepura Kere",10/25,0.1284633143,-0.01196220189,-0.2358056944,-0.2852609443,4
Pattaduru Agrahara kere-2,10/25,0.2907519909,-0.1643023512,-0.5949737874,-0.6786399961,4
Nallurahallikere,10/25,0.1351556152,-0.1080673672,0.03815290098,-0.1150098605,4
Thubarahalli lake,10/25,0.1125198959,-0.1242975432,0.1090831856,0.03333189127,4
Sheelavantana kere,10/25,0.3386594683,-0.1693551264,-0.1648093967,-0.3020687916,4
Doddanekundi Kunte,10/25,0.3162475649,-0.1830174863,-0.2272882729,-0.3731260742,4
Chinnappanahalli  kere1,10/25,0.2111767823,-0.09333757814,-0.285769615,-0.3803036894,4
Doddanekundi kere,10/25,0.2151061695,-0.139568732,0.01880464951,-0.05864348622,4
Kundalahalli kere,10/25,0.2136376505,-0.1812025523,0.1205067998,-0.05180580439,4
Acchanakere,10/25,0.31010567,-0.1752705851,-0.1547941306,-0.2887690308,4
Varthur lake,10/25,0.2492549514,-0.1635446621,-0.1538021234,-0.2461301231,4
Narasipura Lake-1,10/25,,,,,4
Narasipura Lake-2,10/25,0.2266159937,-0.1158595391,-0.3590653655,-0.4809869173,4
Ulsoor Lake,10/25,0.3523949831,-0.2459152474,-0.04758635276,-0.1825880599,4
Gunduru Lake,11/25,0.3296573106,-0.2082952828,-0.0671925529,-0.3282481494,4
Doddebele,11/25,0.3277744356,-0.1877490473,-0.107746973,-0.245414737,4
Somapura,11/25,0.3807788772,-0.1964952521,-0.5256361734,-0.6798294972,4
Mailasandra,11/25,0.2982941364,-0.1469589009,-0.4518670182,-0.5723324718,4
Kengeri 1,11/25,0.2814053216,-0.04512149407,-0.5705931766,-0.6839242403,4
Kengeri 2,11/25,0.4633739943,-0.2239585219,-0.5867126947,-0.7459722509,4
Chenvinayanahalli,11/25,0.3017991332,-0.2393553957,-0.06650177579,-0.2910888361,4
Annamma kere,11/25,0.3895901179,-0.2357170578,-0.2016567941,-0.4622733763,4
Deevatigeramnahalli kere,11/25,0.1882864198,-0.1464604045,-0.09423852989,-0.2824446401,4
Devarakere,11/25,0.3910022252,-0.190544433,-0.3158312926,-0.501460442,4
Doraikere,11/25,0.5325584503,-0.2783957379,-0.4568386774,-0.6749899395,4
Goudanakere,11/25,0.3589493354,-0.1517806834,-0.1291105867,-0.3703011298,4
Gubbalal kere,11/25,0.2307330233,-0.07585096172,-0.3584920181,-0.4968270868,4
Halagevaderahalli kere-2,11/25,0.2343080045,-0.1055711236,-0.3161498642,-0.4589340108,4
Herohalli Thotadakere,11/25,0.3134497738,-0.1275633903,-0.4232751667,-0.6203742723,4
Hosakerehalli Kere,11/25,0.3507523739,-0.1077985915,-0.6281337275,-0.74438087,4
Kempambudhi lake,11/25,0.4998446391,-0.2512115647,-0.3472517901,-0.5704461516,4
Laggeri Lake,11/25,0.3870846666,-0.1543421703,-0.6694551097,-0.7851556014,4
Mallathahalli Lake,11/25,0.1535967965,-0.05109531309,-0.1767347428,-0.3688144086,4
Moge kere,11/25,0.3943582018,-0.2208356498,-0.2676869674,-0.5479137341,4
Muppatu Kavalu Hosa Kere,11/25,0.3308673604,-0.2121703974,0.04137665498,-0.1801418079,4
Nayandanahalli kere,11/25,0.1646213397,-0.1312060797,0.01010145125,-0.1406406641,4
Sankey Tank,11/25,0.09672896737,-0.2034878856,0.3094084428,0.1145993775,4
Subramhanyapura kere,11/25,0.4015843195,-0.2577559229,-0.0201591017,-0.3248029032,4
Ullalu lake-2,11/25,0.2732272114,-0.1030839807,-0.2567215248,-0.4468880789,4
Valagerehalli kere,11/25,0.3100568104,-0.1716940039,0.01262146889,-0.2604974882,4
Yediyur kere,11/25,0.3956183728,-0.239399725,-0.0522503029,-0.320341389,4
Bhimmanakuppe Govt lake,11/25,0.2667808107,-0.109283632,-0.4100412988,-0.5960498941,4
Srigandhakavalu Karabu Katte,11/25,0.107965516,0.0414399054,-0.3202385734,-0.4350660212,4
Janaradhan kere,11/25,0.303452673,-0.08004069254,-0.5978487667,-0.7122713959,4
Konashetty kere,11/25,0.1970779673,0.05892853319,-0.4931328252,-0.6165027078,4
Nagarabhavi (Un-named Lake on map),11/25,0.1234650319,-0.004094710536,-0.2028062882,-0.3987931944,4
Sompura Govt.lake,11/25,0.2133633251,-0.103324349,-0.2071594228,-0.3848424428,4
Lakshmipura Lake,11/25,0.3290367345,-0.2228378104,0.07659519875,-0.2455539974,4
Amrutnagar Lake,11/25,0.2574548176,-0.06133760577,-0.172754764,-0.3160191664,4
Hoysalanagara Lake,11/25,0.2412939828,-0.1804911925,-0.2319366072,-0.4688541725,4
Basavanagar Lake,11/25,0.4104534577,-0.2401583635,-0.1903896318,-0.4557114104,4
Ajjegowdana katte,11/25,0.2557321151,-0.1706620724,-0.2008018126,-0.3384200288,4
Kodigehalli kere,11/25,0.2139201605,-0.03972926148,-0.2449510054,-0.3893577541,4
Kommaghatta Govt. Lake,11/25,0.2731506338,-0.1626123227,-0.1791375447,-0.2562390276,4
Manganahalli Lake,11/25,0.3102062888,-0.2054119488,0.006810765092,-0.09204136339,4
Bhattarahalli kere,11/25,0.3653905238,-0.2123878766,0.07153214602,-0.2642080792,4
Thirumenahalli lake,11/25,0.4044861825,-0.2011918029,-0.1028806193,-0.395224013,4
